query_id,rank,document_id,score
3615,3,518379,0.8258002
3615,4,329497,0.8199487
3615,5,224434,0.8196592
3615,6,74583,0.8182602
3615,7,226547,0.8146468
3615,8,388028,0.8120802
3615,9,576263,0.8102085
3615,10,554739,0.80880886
8632,1,43497,0.8067384
8632,2,340730,0.80501604
8632,3,237783,0.80256146
8632,4,576503,0.8009418
8632,5,102436,0.7984678
8632,6,334473,0.7862532
8632,7,200784,0.784796
8632,8,193717,0.7825478
8632,9,382381,0.7806729
8632,10,36453,0.780519
9979,1,35369,0.8387412
9979,2,96351,0.8176478
9979,3,10578,0.80726635
9979,4,13885,0.79862046
9979,5,556936,0.79706746
9979,6,326858,0.796767
9979,7,48691,0.79169095
9979,8,572670,0.7869374
9979,9,488326,0.78478485
9979,10,190772,0.78469837
9617,1,408524,0.81488585
9617,2,159471,0.814223
9617,3,367960,0.80023587
9617,4,391215,0.79719937
9617,5,370244,0.796962
9617,6,298350,0.794629
9617,7,472663,0.79095006
9617,8,288679,0.7821233
9617,9,392465,0.7819079
9617,10,473658,0.7787988
1948,1,171242,0.71792305
1948,2,91707,0.70352805
1948,3,467509,0.69885445
1948,4,80609,0.68518484
1948,5,300705,0.6847271
1948,6,168667,0.6812096
1948,7,487067,0.6791288
1948,8,219033,0.67895126
1948,9,231727,0.6751223
1948,10,5219,0.6714287
6133,1,320184,0.774988
6133,2,463254,0.76720804
6133,3,581672,0.76713145
6133,4,358492,0.764354
6133,5,7733,0.7603352
6133,6,481070,0.76011336
6133,7,53669,0.75781304
6133,8,442823,0.75656486
6133,9,333408,0.7550045
6133,10,428399,0.7453209
9737,1,419897,0.793376
9737,2,573077,0.7876537
9737,3,245082,0.781566
9737,4,163670,0.7803206
9737,5,349974,0.7798871
9737,6,99131,0.7792131
9737,7,154665,0.7761055
9737,8,240215,0.77111995
9737,9,238474,0.7686589
9737,10,224069,0.7655778
3771,1,521712,0.7868711
3771,2,128471,0.78077394
3771,3,490384,0.77867585
3771,4,245705,0.74103457
3771,5,210587,0.7336281
3771,6,350245,0.73264873
3771,7,495826,0.7264058
3771,8,493198,0.72620475
3771,9,149339,0.7251134
3771,10,217715,0.7251098
1736,1,437610,0.7664259
1736,2,562896,0.75197315
1736,3,584273,0.7448748
1736,4,345448,0.7422161
1736,5,511714,0.7389575
1736,6,190635,0.7375432
1736,7,298908,0.7357497
1736,8,61706,0.72982305
1736,9,99463,0.72951245
1736,10,368026,0.72897255
5255,1,330453,0.77797604
5255,2,412830,0.76092434
5255,3,341712,0.69390106
5255,4,468381,0.6870581
5255,5,433809,0.6866307
5255,6,205010,0.6794453
5255,7,481339,0.6771156
5255,8,317666,0.67675877
5255,9,134689,0.67591166
5255,10,165855,0.6744635
5380,1,549254,0.87473285
5380,2,51715,0.76882005
5380,3,314410,0.7687807
5380,4,597679,0.76622075
5380,5,286141,0.7639345
5380,6,99131,0.7572883
5380,7,25441,0.75300443
5380,8,582161,0.7517356
5380,9,177563,0.7506029
5380,10,229582,0.749015
9188,1,580802,0.90359324
9188,2,393090,0.7797606
9188,3,153660,0.77480286
9188,4,434694,0.7706002
9188,5,1577,0.76714
9188,6,200212,0.7653722
9188,7,479420,0.76255214
9188,8,161201,0.76189595
9188,9,530631,0.761081
9188,10,332924,0.7590976
2051,1,341192,0.77870977
2051,2,88575,0.7760373
2051,3,403870,0.7740768
2051,4,409603,0.7732663
2051,5,223477,0.7707628
2051,6,218293,0.769452
2051,7,484688,0.7692062
2051,8,586029,0.76882493
2051,9,112223,0.76488525
2051,10,357685,0.7580632
5067,1,237760,0.8388089
5067,2,107584,0.791684
5067,3,580817,0.7789066
5067,4,146657,0.7709215
5067,5,127584,0.76932585
5067,6,512590,0.7666408
5067,7,503476,0.7515584
5067,8,559889,0.75028235
5067,9,228686,0.74661046
5067,10,359814,0.74514925
10414,1,303325,0.79074955
10414,2,261802,0.6970662
10414,3,10017,0.6960172
10414,4,198583,0.69040585
10414,5,79807,0.6892706
10414,6,78816,0.6735072
10414,7,468025,0.67034227
10414,8,418124,0.66709805
10414,9,115134,0.6639067
10414,10,565539,0.6630142
6814,1,124188,0.78986907
6814,2,26292,0.776094
6814,3,878,0.7725377
6814,4,590188,0.76949584
6814,5,483147,0.7625336
6814,6,345368,0.75921327
6814,7,27015,0.7573577
6814,8,466143,0.75719595
6814,9,400614,0.75474894
6814,10,503740,0.7521423
6146,1,7403,0.82011014
6146,2,160125,0.8164588
6146,3,104081,0.7888382
6146,4,191012,0.76105833
6146,5,220032,0.75419503
6146,6,554573,0.7534429
6146,7,581889,0.75226456
6146,8,179181,0.75188595
6146,9,353980,0.74891186
6146,10,143844,0.7488065
4756,1,26846,0.7202127
4756,2,10882,0.71267223
4756,3,415976,0.70388544
4756,4,138336,0.7031511
4756,5,150813,0.7010142
4756,6,54574,0.69751287
4756,7,217222,0.6966179
4756,8,379299,0.6924833
4756,9,83987,0.69175524
4756,10,272190,0.69099987
7754,1,197527,0.7886016
7754,2,466107,0.75472355
7754,3,79415,0.7536776
7754,4,260094,0.7428084
7754,5,78675,0.7343856
7754,6,220327,0.73405457
7754,7,272190,0.73374116
7754,8,503449,0.7284685
7754,9,5591,0.728147
7754,10,382121,0.7279812
2076,1,278824,0.7616945
2076,2,184646,0.76115227
2076,3,329101,0.75032914
2076,4,541809,0.740801
2076,5,236122,0.72306895
2076,6,298009,0.7165878
2076,7,444365,0.7093781
2076,8,340024,0.7083517
2076,9,527776,0.7079171
2076,10,248761,0.70685995
1322,1,114231,0.75842184
1322,2,567973,0.75173056
1322,3,402814,0.72423816
1322,4,397852,0.720669
1322,5,91463,0.7198193
1322,6,68842,0.7196496
1322,7,504178,0.71227187
1322,8,424274,0.7089213
1322,9,535703,0.7077504
1322,10,524723,0.707328
2880,1,533791,0.92091155
2880,2,207285,0.87760466
2880,3,127697,0.8218913
2880,4,118594,0.7543808
2880,5,338943,0.7422633
2880,6,48718,0.7273869
2880,7,580802,0.72674686
2880,8,321637,0.72121716
2880,9,9243,0.72031415
2880,10,458635,0.7177567
5172,1,322194,0.80140686
5172,2,503723,0.7967852
5172,3,215393,0.7926735
5172,4,366477,0.7910365
5172,5,522341,0.78430915
5172,6,38786,0.78276896
5172,7,529123,0.7766945
5172,8,466944,0.77653575
5172,9,197796,0.7747086
5172,10,526989,0.7743468
5185,1,206841,0.8092494
5185,2,376485,0.8050834
5185,3,235917,0.7966216
5185,4,365675,0.792657
5185,5,11094,0.78662604
5185,6,443951,0.78588307
5185,7,87160,0.78325343
5185,8,88311,0.78313726
5185,9,503725,0.779
5185,10,75270,0.7775661
9644,1,364575,0.8095565
9644,2,194605,0.80277663
9644,3,6771,0.8010861
9644,4,353467,0.800539
9644,5,529958,0.7981495
9644,6,358520,0.79584485
9644,7,135363,0.7857083
9644,8,333408,0.782838
9644,9,258975,0.77651775
9644,10,278373,0.76916975
6909,1,88677,0.75761354
6909,2,304918,0.7557242
6909,3,47217,0.7485597
6909,4,332069,0.7477114
6909,5,414088,0.74505115
6909,6,445526,0.7434222
6909,7,18335,0.74209607
6909,8,278012,0.73453647
6909,9,488117,0.7308946
6909,10,353396,0.73087996
5906,1,469239,0.81036776
5906,2,474155,0.79402506
5906,3,390900,0.78712654
5906,4,318520,0.7863003
5906,5,174336,0.78568935
5906,6,209859,0.78489476
5906,7,38938,0.7839127
5906,8,256829,0.7832427
5906,9,353975,0.78040314
5906,10,65179,0.779614
2348,1,447619,0.76783943
2348,2,311025,0.7607527
2348,3,309851,0.7512571
2348,4,306430,0.74354124
2348,5,259706,0.7366299
2348,6,575869,0.73617035
2348,7,238587,0.7349242
2348,8,247486,0.73236996
2348,9,564069,0.7314404
2348,10,232425,0.73126155
687,1,285409,0.77491105
687,2,396222,0.7684655
687,3,140657,0.7520788
687,4,386349,0.74511087
687,5,526568,0.7399084
687,6,336387,0.7395303
687,7,353915,0.73837703
687,8,258423,0.738045
687,9,47923,0.7379748
687,10,584175,0.73776674
8017,1,480315,0.77314276
8017,2,237133,0.76700866
8017,3,101852,0.75976866
8017,4,97836,0.75431263
8017,5,373585,0.7512479
8017,6,78626,0.74688494
8017,7,161311,0.745793
8017,8,437875,0.74471843
8017,9,539263,0.74439245
8017,10,288679,0.74356496
8795,1,57297,0.8886836
8795,2,213609,0.7777958
8795,3,351776,0.7625725
8795,4,3463,0.7603605
8795,5,139920,0.75922686
8795,6,87535,0.75567555
8795,7,60314,0.750092
8795,8,214229,0.75002134
8795,9,272722,0.7475567
8795,10,590535,0.7467351
4499,1,517391,0.7580837
4499,2,419298,0.7535683
4499,3,206841,0.7509617
4499,4,98978,0.7477293
4499,5,544236,0.7475946
4499,6,506298,0.7423278
4499,7,78837,0.7409973
4499,8,272790,0.7409177
4499,9,551590,0.7400063
4499,10,459152,0.739864
9929,1,266323,0.7922971
9929,2,363899,0.7862176
9929,3,556936,0.78345305
9929,4,160030,0.77256954
9929,5,379140,0.77134556
9929,6,591757,0.77008784
9929,7,117451,0.76936173
9929,8,504089,0.7658756
9929,9,415616,0.7633498
9929,10,573404,0.75966
42,1,581265,0.81522584
42,2,305222,0.79089737
42,3,510863,0.78208244
42,4,571711,0.7747475
42,5,283079,0.77308404
42,6,517836,0.77125067
42,7,84963,0.76590925
42,8,333440,0.763684
42,9,272248,0.76002026
42,10,130631,0.7599351
3530,1,184299,0.81675476
3530,2,24029,0.7939411
3530,3,554015,0.76397985
3530,4,202960,0.7546462
3530,5,84800,0.7537936
3530,6,254230,0.7493461
3530,7,392137,0.7493106
3530,8,591385,0.7483156
3530,9,244711,0.7479485
3530,10,287537,0.74665636
5592,1,355241,0.8487963
5592,2,537716,0.77909136
5592,3,597265,0.7438174
5592,4,199648,0.74316704
5592,5,5744,0.74164224
5592,6,30322,0.7394522
5592,7,209063,0.73459744
5592,8,279693,0.73407555
5592,9,209826,0.7295064
5592,10,453624,0.7287605
8296,1,78675,0.8425647
8296,2,79998,0.80489033
8296,3,335981,0.77794427
8296,4,471611,0.77353966
8296,5,261994,0.7733198
8296,6,527894,0.767227
8296,7,79415,0.765604
8296,8,500527,0.7639967
8296,9,260094,0.7620303
8296,10,21530,0.75751406
659,1,168796,0.7386155
659,2,61227,0.7375907
659,3,449079,0.73485506
659,4,120279,0.7265279
659,5,13139,0.7254773
659,6,109852,0.7226425
659,7,96807,0.7170142
659,8,53694,0.71574825
659,9,581500,0.7152852
659,10,365240,0.71204764
9108,1,290757,0.80232763
9108,2,95282,0.75388753
9108,3,298985,0.73952997
9108,4,227568,0.73735344
9108,5,89110,0.7353269
9108,6,568130,0.7333546
9108,7,548467,0.73318
9108,8,86757,0.73270214
9108,9,176335,0.7309655
9108,10,46967,0.7307154
6835,1,84238,0.8286289
6835,2,149305,0.79995906
6835,3,29502,0.7993506
6835,4,350317,0.7966416
6835,5,423929,0.7958168
6835,6,122012,0.7945316
6835,7,333425,0.79043204
6835,8,528699,0.78799045
6835,9,545267,0.78768104
6835,10,238629,0.7873603
6803,1,544053,0.77433074
6803,2,28271,0.75811476
6803,3,565501,0.7541338
6803,4,193012,0.7480307
6803,5,583941,0.7459195
6803,6,489933,0.7331733
6803,7,501488,0.7303171
6803,8,221627,0.7299974
6803,9,42620,0.7296529
6803,10,518932,0.72837937
9381,1,528518,0.7844176
9381,2,442005,0.777713
9381,3,347189,0.76507163
9381,4,584350,0.76260257
9381,5,554207,0.75804573
9381,6,50002,0.75275624
9381,7,265277,0.7523639
9381,8,596664,0.7521853
9381,9,428117,0.7513579
9381,10,524238,0.7502735
4414,1,559157,0.80585384
4414,2,235522,0.7960702
4414,3,127082,0.79500294
4414,4,358736,0.78107613
4414,5,288663,0.7784254
4414,6,565226,0.77771664
4414,7,87580,0.7768903
4414,8,480887,0.77686566
4414,9,169309,0.7767923
4414,10,400646,0.7721436
3067,1,257248,0.79338515
3067,2,336276,0.78720397
3067,3,560915,0.7863854
3067,4,208842,0.7835065
3067,5,429338,0.7724035
3067,6,423403,0.765561
3067,7,115756,0.7630528
3067,8,341837,0.7624448
3067,9,344234,0.76220083
3067,10,526472,0.7612232
4125,1,58906,0.7355071
4125,2,174787,0.7341509
4125,3,10663,0.7316023
4125,4,365558,0.7286
4125,5,384541,0.7236338
4125,6,259849,0.7198479
4125,7,559900,0.7185428
4125,8,290725,0.71745163
4125,9,127347,0.7173473
4125,10,90554,0.7165546
1150,1,204479,0.74162877
1150,2,437706,0.7358306
1150,3,529444,0.7342631
1150,4,260363,0.7326692
1150,5,66864,0.7300465
1150,6,365167,0.7287773
1150,7,578267,0.7233826
1150,8,81343,0.7232231
1150,9,99987,0.7230237
1150,10,345403,0.7217889
7431,1,298776,0.80372906
7431,2,220733,0.794884
7431,3,364099,0.79211664
7431,4,251642,0.79198104
7431,5,589582,0.7879048
7431,6,100136,0.7818985
7431,7,387722,0.7811881
7431,8,290434,0.7806442
7431,9,189881,0.7805712
7431,10,233413,0.7805021
2384,1,360756,0.8018291
2384,2,454184,0.7874952
2384,3,435835,0.78010356
2384,4,196920,0.77402747
2384,5,72209,0.772455
2384,6,586455,0.7709113
2384,7,64672,0.7683466
2384,8,122185,0.766145
2384,9,42665,0.7651808
2384,10,237331,0.7629676
895,1,416268,0.80953133
895,2,474974,0.79083323
895,3,222726,0.7899599
895,4,546329,0.7896759
895,5,540334,0.7668047
895,6,502283,0.76527536
895,7,257100,0.7554238
895,8,440506,0.75331616
895,9,34087,0.7509024
895,10,450015,0.7482451
7747,1,182249,0.8340883
7747,2,506743,0.82600784
7747,3,494053,0.8169976
7747,4,127082,0.8126128
7747,5,180958,0.8111721
7747,6,169309,0.808788
7747,7,34925,0.80856025
7747,8,367137,0.8064485
7747,9,74287,0.80507004
7747,10,256663,0.80344427
879,1,366830,0.76586103
879,2,311786,0.72959566
879,3,378507,0.728274
879,4,66356,0.72402424
879,5,187227,0.7235983
879,6,88972,0.7198546
879,7,59819,0.7185305
879,8,30163,0.71419007
879,9,153281,0.7137875
879,10,351767,0.70884335
8040,1,15631,0.8040344
8040,2,523058,0.786064
8040,3,510736,0.78185374
8040,4,189881,0.7771799
8040,5,61007,0.77600473
8040,6,160464,0.7730563
8040,7,161230,0.7689109
8040,8,490648,0.7667639
8040,9,77781,0.7653967
8040,10,507445,0.76516116
3051,1,232063,0.8127524
3051,2,591940,0.7773872
3051,3,566430,0.73943436
3051,4,185282,0.73130983
3051,5,289402,0.72499573
3051,6,22353,0.722384
3051,7,156405,0.72186804
3051,8,378060,0.7208609
3051,9,394472,0.71998453
3051,10,454208,0.71955085
7705,1,500486,0.82628876
7705,2,539263,0.8132566
7705,3,312015,0.8020498
7705,4,370244,0.8003335
7705,5,17208,0.7988366
7705,6,387277,0.78952074
7705,7,392465,0.7895163
7705,8,106863,0.78873646
7705,9,367960,0.7863102
7705,10,377429,0.78400624
10039,1,67785,0.74778146
10039,2,54225,0.74104947
10039,3,358846,0.7407005
10039,4,124298,0.7388564
10039,5,53263,0.73799586
10039,6,237323,0.736724
10039,7,383704,0.73563325
10039,8,52940,0.7349833
10039,9,430974,0.7317194
10039,10,38863,0.72995317
9808,1,557582,0.7717627
9808,2,152719,0.7586879
9808,3,43087,0.7519312
9808,4,13483,0.7491237
9808,5,320101,0.7489112
9808,6,133735,0.7488037
9808,7,140267,0.74700826
9808,8,148728,0.74661106
9808,9,424706,0.7461258
9808,10,350276,0.7459082
7188,1,305346,0.7552843
7188,2,60166,0.75336283
7188,3,137444,0.7500706
7188,4,388242,0.73716104
7188,5,134235,0.72912097
7188,6,548676,0.7288408
7188,7,240894,0.71237105
7188,8,565782,0.70866585
7188,9,143124,0.7072055
7188,10,536456,0.70689875
4813,1,283917,0.8250791
4813,2,98356,0.8121339
4813,3,322249,0.7719892
4813,4,244418,0.7717566
4813,5,562282,0.76977587
4813,6,597215,0.7640838
4813,7,139047,0.7633096
4813,8,330645,0.76065266
4813,9,180295,0.75931
4813,10,290879,0.75907564
3888,1,208169,0.7431555
3888,2,50347,0.7178954
3888,3,432077,0.71106327
3888,4,448086,0.7072322
3888,5,521010,0.7026604
3888,6,316652,0.70257807
3888,7,282456,0.7011533
3888,8,490955,0.69980663
3888,9,307083,0.69849825
3888,10,294077,0.6970875
10109,1,93231,0.8044927
10109,2,332243,0.7871766
10109,3,28314,0.76024604
10109,4,370635,0.7503096
10109,5,402726,0.7340284
10109,6,340263,0.73276395
10109,7,370388,0.7305635
10109,8,119161,0.7292346
10109,9,274091,0.72711384
10109,10,344065,0.7229364
957,1,540334,0.7864314
957,2,264075,0.78465164
957,3,101748,0.78252804
957,4,436119,0.7806028
957,5,547301,0.7796211
957,6,446870,0.7777464
957,7,556021,0.7711718
957,8,502283,0.76881737
957,9,294753,0.7681183
957,10,292748,0.7672497
10601,1,568064,0.7730403
10601,2,5535,0.75425386
10601,3,274278,0.75001216
10601,4,445549,0.7428315
10601,5,207316,0.74224734
10601,6,91595,0.7388574
10601,7,14065,0.73883176
10601,8,134418,0.73857164
10601,9,236321,0.7350211
10601,10,104453,0.7343437
1871,1,175524,0.7942213
1871,2,443795,0.79102355
1871,3,171084,0.7899344
1871,4,444162,0.7868171
1871,5,535165,0.7741147
1871,6,244185,0.75478935
1871,7,346843,0.744764
1871,8,118396,0.7429496
1871,9,72965,0.74093044
1871,10,547737,0.7402431
5331,1,220147,0.8162687
5331,2,200784,0.80381685
5331,3,73260,0.79406285
5331,4,143655,0.76950526
5331,5,52185,0.7567971
5331,6,43497,0.7468487
5331,7,261258,0.7459606
5331,8,334473,0.7443377
5331,9,201794,0.7429043
5331,10,4794,0.74224365
2790,1,472484,0.8626679
2790,2,215103,0.81497836
2790,3,54827,0.80678177
2790,4,385343,0.8016288
2790,5,400896,0.79848886
2790,6,357200,0.79589117
2790,7,295688,0.79177856
2790,8,78518,0.79133946
2790,9,100483,0.7882552
2790,10,322587,0.7874632
9882,1,478736,0.79611486
9882,2,389581,0.78165543
9882,3,551809,0.77826846
9882,4,18349,0.77783656
9882,5,35191,0.77452314
9882,6,253847,0.7727436
9882,7,540986,0.7686948
9882,8,208499,0.7665488
9882,9,461821,0.7644026
9882,10,597519,0.76066387
4999,1,9938,0.8826693
4999,2,373312,0.80135703
4999,3,597241,0.7929988
4999,4,338803,0.79177696
4999,5,11263,0.7857107
4999,6,46211,0.783101
4999,7,151994,0.78121805
4999,8,168347,0.7778311
4999,9,171964,0.7757124
4999,10,520165,0.7730898
4142,1,87580,0.89781755
4142,2,235522,0.813235
4142,3,292475,0.7792827
4142,4,61346,0.7740773
4142,5,468225,0.75755644
4142,6,544020,0.75471866
4142,7,42475,0.7528632
4142,8,562080,0.75251967
4142,9,249604,0.7506682
4142,10,504833,0.74853057
3189,1,423658,0.8407975
3189,2,240975,0.82567054
3189,3,523949,0.82286197
3189,4,509837,0.82279384
3189,5,240591,0.82109964
3189,6,219208,0.81851494
3189,7,404800,0.8168429
3189,8,122222,0.81650174
3189,9,551122,0.8158207
3189,10,246109,0.81555194
5134,1,46774,0.8371458
5134,2,266221,0.8100584
5134,3,532616,0.8025618
5134,4,558042,0.7979758
5134,5,206727,0.7917846
5134,6,317666,0.7826704
5134,7,55820,0.78204596
5134,8,54225,0.7774954
5134,9,491472,0.777441
5134,10,343594,0.7757567
1321,1,304941,0.6978742
1321,2,64727,0.6937853
1321,3,467636,0.6919209
1321,4,481036,0.68419546
1321,5,333457,0.68165565
1321,6,559738,0.67867917
1321,7,29276,0.67624754
1321,8,92704,0.67385566
1321,9,440893,0.6733169
1321,10,261668,0.67244726
10710,1,195824,0.824147
10710,2,469382,0.8121351
10710,3,6771,0.7951914
10710,4,353467,0.7941294
10710,5,364575,0.79299223
10710,6,345410,0.78735733
10710,7,193303,0.7872381
10710,8,384165,0.78563404
10710,9,575408,0.7790534
10710,10,416286,0.7788156
6890,1,240196,0.8249792
6890,2,154976,0.81535864
6890,3,461018,0.80639845
6890,4,327941,0.7931988
6890,5,537783,0.79142845
6890,6,524949,0.7913723
6890,7,231221,0.79050624
6890,8,211730,0.7895608
6890,9,167322,0.78826684
6890,10,301208,0.7868409
3049,1,582864,0.81679714
3049,2,450808,0.81357956
3049,3,487728,0.81180996
3049,4,277812,0.808094
3049,5,434351,0.8071906
3049,6,174025,0.8012801
3049,7,477476,0.7909612
3049,8,260795,0.7893043
3049,9,254151,0.7844405
3049,10,406789,0.78103715
849,1,30316,0.77104723
849,2,256542,0.76048225
849,3,510144,0.7502295
849,4,420311,0.73762107
849,5,571062,0.7338079
849,6,391619,0.72961503
849,7,69317,0.7266859
849,8,174714,0.723674
849,9,13596,0.7219673
849,10,143368,0.7197617
4539,1,32744,0.790285
4539,2,42475,0.7860197
4539,3,472837,0.7825866
4539,4,451923,0.7761849
4539,5,404352,0.76940405
4539,6,328499,0.76891637
4539,7,55441,0.7659978
4539,8,220720,0.76556325
4539,9,275925,0.7633529
4539,10,10082,0.76068014
4084,1,134107,0.6897142
4084,2,15161,0.6868072
4084,3,233687,0.67762434
4084,4,396343,0.67587507
4084,5,250028,0.6755742
4084,6,75650,0.6717595
4084,7,590937,0.67174196
4084,8,308633,0.6698873
4084,9,102698,0.6635736
4084,10,509823,0.66250634
715,1,35834,0.761058
715,2,133120,0.75473744
715,3,548758,0.7535699
715,4,343457,0.7448648
715,5,333784,0.74197006
715,6,529381,0.734529
715,7,554087,0.7322359
715,8,273925,0.7316028
715,9,55513,0.7303622
715,10,437630,0.72978556
2416,1,105129,0.8373442
2416,2,502332,0.81462824
2416,3,171236,0.79229
2416,4,162612,0.77782226
2416,5,471247,0.7665459
2416,6,349684,0.74534535
2416,7,188776,0.7364998
2416,8,163923,0.7324432
2416,9,282565,0.72578526
2416,10,390529,0.71701944
7509,1,195156,0.8133471
7509,2,488015,0.8126887
7509,3,413856,0.8047442
7509,4,568130,0.7956313
7509,5,89110,0.7909627
7509,6,142320,0.7894027
7509,7,454102,0.78580827
7509,8,419985,0.7842521
7509,9,194279,0.7818257
7509,10,329466,0.78148097
2204,1,424523,0.8049183
2204,2,374030,0.7890481
2204,3,271514,0.78687143
2204,4,4066,0.7676093
2204,5,50809,0.7428603
2204,6,591007,0.71604115
2204,7,280056,0.7058789
2204,8,174363,0.70122725
2204,9,177403,0.69124424
2204,10,477568,0.6903931
9646,1,272784,0.8035846
9646,2,580512,0.7846774
9646,3,46428,0.78325856
9646,4,405791,0.78186077
9646,5,503740,0.7817654
9646,6,64237,0.7791526
9646,7,126479,0.778791
9646,8,725,0.7734728
9646,9,251713,0.77066976
9646,10,385020,0.76518023
2334,1,228403,0.8241077
2334,2,346760,0.7975814
2334,3,150650,0.77914834
2334,4,301998,0.77104557
2334,5,419479,0.7635929
2334,6,88889,0.7625064
2334,7,446652,0.75733423
2334,8,84563,0.75632226
2334,9,298779,0.75493026
2334,10,551029,0.7548836
2903,1,59686,0.82159126
2903,2,487728,0.8013042
2903,3,510913,0.7711941
2903,4,586026,0.7676201
2903,5,466213,0.7665646
2903,6,593694,0.7622993
2903,7,284085,0.7607837
2903,8,57406,0.7570024
2903,9,93638,0.7559469
2903,10,406656,0.753543
4827,1,86855,0.8080496
4827,2,495791,0.76081395
4827,3,366653,0.73378104
4827,4,43614,0.72955585
4827,5,88345,0.71477044
4827,6,132078,0.7128722
4827,7,104988,0.71202564
4827,8,315549,0.71068454
4827,9,386906,0.70934856
4827,10,304641,0.7082586
5534,1,278339,0.7399327
5534,2,421136,0.7394648
5534,3,530635,0.73821056
5534,4,539007,0.7334962
5534,5,527782,0.7226179
5534,6,559745,0.7216223
5534,7,228198,0.71584797
5534,8,53520,0.71575874
5534,9,70209,0.7145672
5534,10,537053,0.71279603
9668,1,421311,0.8270596
9668,2,111768,0.7908783
9668,3,548067,0.7765119
9668,4,416286,0.7762492
9668,5,369166,0.7727791
9668,6,577062,0.77198327
9668,7,252558,0.7710557
9668,8,226243,0.7682577
9668,9,551492,0.76474464
9668,10,181924,0.7644017
1530,1,95441,0.7784329
1530,2,28764,0.76013887
1530,3,219425,0.7494247
1530,4,294187,0.74517024
1530,5,458181,0.7369133
1530,6,20888,0.7329573
1530,7,185944,0.7284442
1530,8,547941,0.7262104
1530,9,313361,0.7235006
1530,10,434351,0.7217839
504,1,546097,0.76407945
504,2,217804,0.7547237
504,3,393817,0.74287975
504,4,301998,0.741752
504,5,569240,0.7413523
504,6,263999,0.7400668
504,7,316051,0.7396381
504,8,368247,0.73923576
504,9,24138,0.7366833
504,10,22807,0.7347546
721,1,496225,0.8061961
721,2,378137,0.71593666
721,3,512381,0.70921654
721,4,331530,0.6952372
721,5,513502,0.6949018
721,6,434337,0.6942109
721,7,134542,0.69394976
721,8,403755,0.69245327
721,9,61787,0.69174004
721,10,209838,0.69038534
2296,1,400009,0.75705445
2296,2,322259,0.7410136
2296,3,175982,0.74052167
2296,4,10948,0.7345411
2296,5,453624,0.73295635
2296,6,175824,0.7269665
2296,7,119298,0.7197777
2296,8,261846,0.7188661
2296,9,22268,0.71884346
2296,10,251062,0.7188115
3186,1,555486,0.8131163
3186,2,110387,0.724159
3186,3,545421,0.6997268
3186,4,159741,0.6981389
3186,5,316359,0.697363
3186,6,507287,0.6947237
3186,7,590837,0.69211316
3186,8,200457,0.69116765
3186,9,465260,0.689155
3186,10,75568,0.6884595
10975,1,441632,0.8503363
10975,2,360533,0.8236421
10975,3,399543,0.8225562
10975,4,290105,0.8216653
10975,5,551403,0.82000923
10975,6,480036,0.81644344
10975,7,353009,0.81528676
10975,8,81148,0.81442547
10975,9,452592,0.8140382
10975,10,163865,0.8126042
3859,1,389179,0.79455614
3859,2,189587,0.79002357
3859,3,411375,0.7781972
3859,4,4739,0.77735174
3859,5,401899,0.7708801
3859,6,314163,0.7666428
3859,7,378616,0.76105416
3859,8,521683,0.75866723
3859,9,462403,0.75757366
3859,10,502514,0.755682
1994,1,192843,0.77380085
1994,2,231990,0.762877
1994,3,291847,0.7443681
1994,4,132371,0.74183524
1994,5,7632,0.73978555
1994,6,434846,0.7395204
1994,7,300254,0.738816
1994,8,585562,0.73373735
1994,9,453257,0.73070234
1994,10,51491,0.7305701
6647,1,462265,0.8144698
6647,2,428017,0.69262874
6647,3,327952,0.69046354
6647,4,36321,0.6828069
6647,5,266167,0.6805356
6647,6,538915,0.6800394
6647,7,540816,0.6763861
6647,8,441300,0.675604
6647,9,95778,0.6724418
6647,10,599523,0.6716907
9164,1,115648,0.84920883
9164,2,321941,0.80352485
9164,3,305274,0.79986566
9164,4,265551,0.792603
9164,5,16924,0.79164684
9164,6,508438,0.7811441
9164,7,400016,0.7805985
9164,8,303037,0.7785884
9164,9,287950,0.7774974
9164,10,72510,0.7773373
1812,1,112435,0.78683585
1812,2,349607,0.78055596
1812,3,181608,0.77731174
1812,4,214071,0.7759158
1812,5,280177,0.7750498
1812,6,110283,0.7714956
1812,7,319159,0.7654618
1812,8,219274,0.76291955
1812,9,89872,0.76114345
1812,10,150598,0.760876
10462,1,216520,0.72952074
10462,2,66376,0.7290616
10462,3,326761,0.72732013
10462,4,147422,0.7242712
10462,5,127825,0.7213217
10462,6,280967,0.71830004
10462,7,44961,0.71824396
10462,8,228315,0.71349216
10462,9,220072,0.7118962
10462,10,281456,0.71177524
8855,1,312445,0.803277
8855,2,328477,0.79332626
8855,3,403092,0.7800874
8855,4,252653,0.7781532
8855,5,40227,0.7716856
8855,6,225239,0.77079284
8855,7,313570,0.7694191
8855,8,341148,0.7687901
8855,9,555521,0.7669474
8855,10,498378,0.76637995
7594,1,349611,0.7779509
7594,2,139871,0.77440417
7594,3,50912,0.77421135
7594,4,109454,0.76921463
7594,5,132950,0.7609385
7594,6,478339,0.75724804
7594,7,597459,0.75432634
7594,8,548718,0.7532029
7594,9,443689,0.75014603
7594,10,220176,0.74251056
4968,1,118232,0.78052425
4968,2,539552,0.75452477
4968,3,462135,0.75138545
